id,fonds,Numero_inventaire,Classement_thematique,Type_document,ISSN,ISBN,Auteur1,Fonction1,Auteur2,Fonction2,Auteur3,Fonction3,Auteur4,Fonction4,Auteur5,Fonction5,Auteur6,Fonction6,Titre,Titre_moderne,Sous_titre,Lieu_edition1,Lieu_edition2,Editeur1,Editeur2,Adresse_editeur1,Adresse_editeur2,Collection,Annee_edition,Numero_edition,Tome,Numero_de_volume,Nb_volumes,Nb_Pages,Format,Privileges_royaux_et_date_approbation,Ex_libris,Lien_hypertexte,Illustrations,Notes,Provenance,Disponible,Emprunteur,Date_emprunt,Financement
,ancien,1518,M.I.15,OUVRAGE,,,VAZEILLES François-Antoine,Auteur,,,,,,,,,,,Résumé et conférence des commentaires du code civil sur les successions,,,Paris,Riom,"Thibaud-Landriot, imprimeur du Roi et libraire","Thibaud fils, imprimeur-libraire","rue St-Cenès, n° 8",,,1837,,Tome 2,,3,552,in-8,,,,,,Bibliothèque Villequez,OUI,,,
,ancien,1519,M.I.15,OUVRAGE,,,VAZEILLES François-Antoine,Auteur,,,,,,,,,,,Résumé et conférence des commentaires du code civil sur les successions,,,Paris,Riom,"Thibaud-Landriot, imprimeur du Roi et libraire","Thibaud fils, imprimeur-libraire","rue St-Cenès, n° 9",,,1837,,Tome 3,,3,469,in-8,,,,,,Bibliothèque Villequez,OUI,,,
,ancien,1520,M.I.16,OUVRAGE,,,PAILLET Jean-Baptiste Joseph,Auteur,,,,,,,,,,,"Législation et jurisprudence des successions selon le droit ancien, le droit intermédiaire et le droit nouveau…",,,Paris,,"Le Normant, imprimeur-libraire",,,,,1816,,Tome 1,,3,656,in-8,,,,,,Bibliothèque Faculté de Droit de Dijon,OUI,,,
,ancien,1521,M.I.16,OUVRAGE,,,PAILLET Jean-Baptiste Joseph,Auteur,,,,,,,,,,,"Législation et jurisprudence des successions selon le droit ancien, le droit intermédiaire et le droit nouveau…",,,Paris,,"Le Normant, imprimeur-libraire",,,,,1816,,Tome 2,,3,604,in-8,,,,,,Bibliothèque Faculté de Droit de Dijon,OUI,,,
,ancien,1522,M.I.16,OUVRAGE,,,PAILLET Jean-Baptiste Joseph,Auteur,,,,,,,,,,,"Législation et jurisprudence des successions selon le droit ancien, le droit intermédiaire et le droit nouveau…",,,Paris,,"Le Normant, imprimeur-libraire",,,,,1816,,Tome 3,,3,701,in-8,,,,,,Bibliothèque Faculté de Droit de Dijon,OUI,,,
,ancien,1523,M.I.17,OUVRAGE,,,ROLLAND DE VILLARGUES Jean-Joseph-François,Auteur,,,,,,,,,,,Des substitutions prohibées par le code civil,,,Paris,,au bureau des Annales du Notariat,,"rue Beaubourg, n° 51",,,1819,,,,1,396,in-8,,,,,,Bibliothèque Faculté de Droit de Dijon,OUI,,,
,ancien,1524,M.I.18,OUVRAGE,,,ROLLAND DE VILLARGUES Jean-Joseph-François,Auteur,,,,,,,,,,,Des substitutions prohibées par le code civil,,,Paris,,"Decourchant, imprimeur",,"rue d'Erfurth, n° 1",,,1833,,,,1,517,in-8,,,,,mentions manuscrites au début,Bibliothèque Villequez,OUI,,,
,ancien,1525,M.I.19,OUVRAGE,,,HUTTEAU Jean-Baptiste-Louis-Philippe,Auteur,,,,,,,,,,,Traités divers sur les successions,,,Paris,,"Letellier, libraire",,"rue du Jardinet, n° 9",,,1812,nouvelle édition,Tome 1,,2,496,in-8,,,,,,Bibliothèque Faculté de Droit de Dijon,OUI,,,
,ancien,1526,M.I.19,OUVRAGE,,,HUTTEAU Jean-Baptiste-Louis-Philippe,Auteur,,,,,,,,,,,Traités divers sur les successions,,,Paris,,"Letellier, libraire",,"rue du Jardinet, n° 9",,,1812,nouvelle édition,Tome 2,,2,547,in-8,,,,,,Bibliothèque Faculté de Droit de Dijon,OUI,,,
,ancien,1527,M.I.21,OUVRAGE,,,FOURNEL Jean-François,Auteur,TARDIF C.,Auteur,,,,,,,,,Traité du voisinage…,,,Paris,,"B. Waree, oncle, libraire de la Cour Royale",,"cour de la Sainte-Chapelle, n° 13 et au Palais de Justice",,,1827,4e édition,Tome 1,,2,520,in-8,,,,,,Bibliothèque Villequez,OUI,,,
,ancien,1528,M.I.21,OUVRAGE,,,FOURNEL Jean-François,Auteur,TARDIF C.,Auteur,,,,,,,,,Traité du voisinage…,,,Paris,,"B. Waree, oncle, libraire de la Cour Royale",,"cour de la Sainte-Chapelle, n° 13 et au Palais de Justice",,,1827,4e édition,Tome 2,,2,634,in-8,,,,,,Bibliothèque Villequez,OUI,,,
,ancien,1529,M.I.22,OUVRAGE,,,PROUDHON Jean-Baptiste-Victor,Auteur,,,,,,,,,,,"Traité des droits d’usufruit, d’usage, d’habitation et de superficie",,,Dijon,,"Victor Lagier, libraire",,"rue Rameau, n° 1 et 4",,,1824,,Tome 1,,9,542,in-8,,,,,,,OUI,,,
,ancien,1530,M.I.22,OUVRAGE,,,PROUDHON Jean-Baptiste-Victor,Auteur,,,,,,,,,,,"Traité des droits d’usufruit, d’usage, d’habitation et de superficie",,,Dijon,,"Douillier, imprimeur de la Faculté de Droit",,,,,1823,,Tome 2,,9,560,in-8,,,,,,,OUI,,,
,ancien,1531,M.I.22,OUVRAGE,,,PROUDHON Jean-Baptiste-Victor,Auteur,,,,,,,,,,,"Traité des droits d’usufruit, d’usage, d’habitation et de superficie",,,Dijon,,"Victor Lagier, libraire",,"rue Rameau, n° 1 et 4",,,1824,,Tome 3,,9,519,in-8,,,,,,,OUI,,,
,ancien,1532,M.I.22,OUVRAGE,,,PROUDHON Jean-Baptiste-Victor,Auteur,,,,,,,,,,,"Traité des droits d’usufruit, d’usage, d’habitation et de superficie",,,Dijon,,"Victor Lagier, libraire",,"rue Rameau, n° 1 et 4",,,1824,,Tome 4,,9,560,in-8,,,,,,,OUI,,,
,ancien,1533,M.I.22,OUVRAGE,,,PROUDHON Jean-Baptiste-Victor,Auteur,,,,,,,,,,,"Traité des droits d’usufruit, d’usage, d’habitation et de superficie",,,Dijon,,"Victor Lagier, libraire",,"rue Rameau, n° 1 et 4",,,1824,,Tome 5,,9,576,in-8,,,,,,,OUI,,,
,ancien,1534,M.I.22,OUVRAGE,,,PROUDHON Jean-Baptiste-Victor,Auteur,,,,,,,,,,,"Traité des droits d’usufruit, d’usage, d’habitation et de superficie",,,Dijon,,"Victor Lagier, libraire",,"rue Rameau, n° 1 et 4",,,1824,,Tome 6,,9,566,in-8,,,,,,,OUI,,,
,ancien,1535,M.I.22,OUVRAGE,,,PROUDHON Jean-Baptiste-Victor,Auteur,,,,,,,,,,,"Traité des droits d’usufruit, d’usage, d’habitation et de superficie",,,Dijon,Paris,"Victor Lagier, libraire","Victor Lagier, libraire","rue Rameau, n° 1 et 4","rue Hautefeuille, n° 3",,1825,,Tome 7,,9,536,in-8,,,,,,,OUI,,,
,ancien,1536,M.I.22,OUVRAGE,,,PROUDHON Jean-Baptiste-Victor,Auteur,,,,,,,,,,,"Traité des droits d’usufruit, d’usage, d’habitation et de superficie",,,Dijon,Paris,"Victor Lagier, libraire","Victor Lagier, libraire","rue Rameau, n° 1 et 4","rue Hautefeuille, n° 3",,1825,,Tome 8,,9,853,in-8,,,,,,,OUI,,,
,ancien,1537,M.I.22,OUVRAGE,,,PROUDHON Jean-Baptiste-Victor,Auteur,,,,,,,,,,,"Traité des droits d’usufruit, d’usage, d’habitation et de superficie",,,Dijon,Paris,"Victor Lagier, libraire","Victor Lagier, libraire","rue Rameau, n° 1 et 4","rue Hautefeuille, n° 4",,1827,,Tome 9,,9,456,in-8,,,,,,,OUI,,,
,ancien,1538,M.I.23,OUVRAGE,,,RONDONNEAU Louis,Auteur,,,,,,,,,,,Code de la nouvelle organisation judiciaire…,,,Paris,,Garnery,,,,,1811,,,,1,240,in-12,,,,,,,MANQUANT,,,
,ancien,1539,M.I.24,OUVRAGE,,,SAVARY Jacques,Auteur,SAVARY Philémon-Louis,Auteur,,,,,,,,,Le parfait négociant ou instruction générale pour ce qui regarde le commerce des marchandises de France et des pays étrangers,,,Paris,,Veuve Estienne & Fils,,"rue Saint Jacques, à la Vertu",,,1749,nouvelle édition,Tome 1,,2,692,in-4,"oui, 6 septembre 1787",,,oui,,,OUI,,,
,ancien,1540,M.I.24,OUVRAGE,,,SAVARY Jacques,Auteur,SAVARY Philémon-Louis,Auteur,,,,,,,,,Le parfait négociant ou instruction générale pour ce qui regarde le commerce des marchandises de France et des pays étrangers,,,Paris,,Veuve Estienne & Fils,,"rue Saint Jacques, à la Vertu",,,1753,nouvelle édition,Tome 2,,2,759-table,in-4,"oui, 6 septembre 1787",,,oui,,,OUI,,,
,ancien,1541,M.I.25,OUVRAGE,,,SAVARY Jacques,Auteur,SAVARY Philémon-Louis,Auteur,,,,,,,,,Le parfait négociant ou instruction générale pour ce qui regarde le commerce des marchandises de France et des pays étrangers,,,Paris,,au Magasin de Librairie,,"rue S. Yiacinthe, n° 683",,,1800,nouvelle édition,Tome 1,,2,964,in-4,,,,,,Bibliothèque Renardet,OUI,,,
,ancien,1542,M.I.25,OUVRAGE,,,SAVARY Jacques,Auteur,SAVARY Philémon-Louis,Auteur,,,,,,,,,Le parfait négociant ou instruction générale pour ce qui regarde le commerce des marchandises de France et des pays étrangers,,,Paris,,au Magasin de Librairie,,"rue S. Yiacinthe, n° 683",,,1800,nouvelle édition,Tome 2,,2,792,in-4,,,,,,Bibliothèque Renardet,OUI,,,
,ancien,1543,M.I.26,OUVRAGE,,,TOUBEAU Jean,Auteur,,,,,,,,,,,Les Institutes du droit consulaire ou les élémens de la jurisprudence des marchands…,,,Paris,,N. Gosselin,,,,,1700,2e édition,,,1,,in-4,,,,,,,MANQUANT,,,
,ancien,1544,M.I.27,OUVRAGE,,,ROGUE M.,Auteur,,,,,,,,,,,Jurisprudence consulaire et instruction des négociants…,,,Angers,Paris,"A. J. Jahyer, imprimeur du Roi","Guillin, libraire","rue St Michel, à la Maison neuve",quai des Augustins,,1773,,Tome 1,,2,443,in-12,"oui, 10 juin 1772",,,,,,OUI,,,
,ancien,1545,M.I.27,OUVRAGE,,,ROGUE M.,Auteur,,,,,,,,,,,Jurisprudence consulaire et instruction des négociants…,,,Angers,Paris,"A. J. Jahyer, imprimeur du Roi","Guillin, libraire","rue St Michel, à la Maison neuve",quai des Augustins,,1773,,Tome 2,,2,487,in-12,"oui, 10 juin 1772",,,,,,OUI,,,
,ancien,1546,M.I.28,OUVRAGE,,,DELAMARRE Emmanuel,Auteur,LE POITVIN M.,Auteur,,,,,,,,,Traité théorique et pratique de droit commercial,,,Paris,,"Charles Hingray, libraire-éditeur",,"rue des Marais-Saint-Germain, 20",,,1861,nouvelle édition,Tome 1,,6,467,in-8,,,,,,,OUI,,,
,ancien,1547,M.I.28,OUVRAGE,,,DELAMARRE Emmanuel,Auteur,LE POITVIN M.,Auteur,,,,,,,,,Traité théorique et pratique de droit commercial,,,Paris,,"Charles Hingray, libraire-éditeur",,"rue des Marais-Saint-Germain, 20",,,1861,nouvelle édition,Tome 2,,6,527,in-8,,,,,,,OUI,,,
,ancien,1548,M.I.28,OUVRAGE,,,DELAMARRE Emmanuel,Auteur,LE POITVIN M.,Auteur,,,,,,,,,Traité théorique et pratique de droit commercial,,,Paris,,"Charles Hingray, libraire-éditeur",,"rue des Marais-Saint-Germain, 20",,,1861,nouvelle édition,Tome 3,,6,468,in-8,,,,,,,OUI,,,
,ancien,1549,M.I.28,OUVRAGE,,,DELAMARRE Emmanuel,Auteur,LE POITVIN M.,Auteur,,,,,,,,,Traité théorique et pratique de droit commercial,,,Paris,,"Charles Hingray, libraire-éditeur",,"rue des Marais-Saint-Germain, 20",,,1861,nouvelle édition,Tome 4,,6,565,in-8,,,,,,,OUI,,,
,ancien,1550,M.I.28,OUVRAGE,,,DELAMARRE Emmanuel,Auteur,LE POITVIN M.,Auteur,,,,,,,,,Traité théorique et pratique de droit commercial,,,Paris,,"Charles Hingray, libraire-éditeur",,"rue des Marais-Saint-Germain, 20",,,1861,nouvelle édition,Tome 5,,6,494,in-8,,,,,,,OUI,,,
,ancien,1551,M.I.28,OUVRAGE,,,DELAMARRE Emmanuel,Auteur,LE POITVIN M.,Auteur,,,,,,,,,Traité théorique et pratique de droit commercial,,,Paris,,"Charles Hingray, libraire-éditeur",,"rue des Marais-Saint-Germain, 20",,,1861,nouvelle édition,Tome 6,,6,623,in-8,,,,,,,OUI,,,
,ancien,1552,M.I.29,OUVRAGE,,,RIVIERE Hippolyte,Auteur,,,,,,,,,,,Répétitions écrites sur le code de commerce…,,,Paris,,"A. Marescq l'aîné, libraire-éditeur",,"rue Soufflot, 17",,,1870,6e édition,,,1,1029,in-4,,,,,,,OUI,,,
,ancien,1553,M.I.30,OUVRAGE,,,BOURGUIGNAT Auguste,Auteur,MATHIEU Auguste,Auteur,,,,,,,,,Commentaire de la loi sur les sociétés des 24-29 juillet 1867,,,Paris,,Imprimerie et librairie générale de Jurisprudence,,"place Dauphine, 27",,,1868,,,,1,513,in-8,,,,,,,OUI,,,
,ancien,1554,M.I.31,OUVRAGE,,,DUPUY Jacques,Auteur,,,,,,,,,,,L’art des lettres de change…,,,Lyon,,Frères Perisse,,,,,1767,,,,1,400,in-12,,,,,,,OUI,,,
,ancien,1555,M.I.32,OUVRAGE,,,PARDESSUS Jean-Marie,Auteur,,,,,,,,,,,"Traité du contrat et des lettres de change, des billets à ordre et autres effets de commerce",,,Paris,,J. B. Garnery,H. Nicolle,"rue de Seine, n° 6","rue de Seine, n° 12",,1809,,Tome 1,,2,467,in-8,,,,,,,OUI,,,
,ancien,1556,M.I.32,OUVRAGE,,,PARDESSUS Jean-Marie,Auteur,,,,,,,,,,,"Traité du contrat et des lettres de change, des billets à ordre et autres effets de commerce",,,Paris,,J. B. Garnery,H. Nicolle,"rue de Seine, n° 6","rue de Seine, n° 12",,1809,,Tome 2,,2,386,in-8,,,,,,,OUI,,,
,ancien,1557,M.I.33,OUVRAGE,,,DUPRE DE SAINT MAURE Nicolas,Auteur,,,,,,,,,,,Recherches sur la valeur des monnoies et sur le prix des grains avant et après le concile de Francfort,,,Paris,,Nyon,Didot le jeune,"quai des Augustins, à l'Occasion","quai des Augustins, à Saint Augustin",,1762,,,,1,389,in-8,"oui, 7 juillet 1762",,,,mention manuscrite au début,Bibliothèque Villequez,OUI,,,
,ancien,1558,M.I.34,OUVRAGE,,,BRESARD Marc,Auteur,,,,,,,,,,,Les foires de Lyon aux XVe et XVIe siècles,,,Paris,,"Auguste Picard, éditeur",,"82, rue Bonaparte",,,1914,,,,1,382,in-4,,,,oui,,"Bibliothèque Centrale d'Etude, 62 avenue de Breteuil, Paris 7e",OUI,,,
,ancien,1559,M.I.35,OUVRAGE,,,EMERIGON Balthazard-Marie,Auteur,,,,,,,,,,,Traité des assurances et des contrats à la grosse,,,Marseille,,"Jean Mossy, imprimeur du Roi, de la Marine & libraire à la Canebiere",,,,,1783,,Tome 1,,2,686,in-4,"oui, 17 avril 1782",,,,,Bibliothèque Villequez,OUI,,,
,ancien,1560,M.I.35,OUVRAGE,,,EMERIGON Balthazard-Marie,Auteur,,,,,,,,,,,Traité des assurances et des contrats à la grosse,,,Marseille,,"Jean Mossy, imprimeur du Roi, de la Marine & libraire à la Canebiere",,,,,1783,,Tome 2,,2,680,in-4,"oui, 17 avril 1782",,,,,Bibliothèque Villequez,OUI,,,
,ancien,1561,M.I.36,OUVRAGE,,,LEBEUF J.,Auteur,,,,,,,,,,,Code ou nouveau traité des intérêts,,,Paris,,chez l'Auteur,"Arthus Bertrand, libraire","cloître Notre-Dame, n° 2","rue Hautefeuille, n° 23",,1808,,,,1,264,in-8,,,,,,Bibliothèque Faculté de Droit de Dijon,OUI,,,
,ancien,1562,M.I.37,OUVRAGE,,,PETIT Pierre Félicissimé,Auteur,,,,,,,,,,,Traité de l’usure…,,,Paris,Douai,"Joubert, libraire-éditeur","Adolphe Obez, libraire-éditeur","rue des Grès, 14","rue de Bellain, 4",,1840,,,,1,528,in-8,,,,,,Bibliothèque Villequez,OUI,,,
,ancien,1563,M.I.38,OUVRAGE,,,SAGNIER M.,Auteur,,,,,,,,,,,Code criminel de la république française ou recueil complet de toutes les lois composant la législation criminelle…,,,Paris,,Fauvelle et Sagnier,Rondonneau,,,,1798,,,,1,,in-8,,,,,,,MANQUANT,,,
,ancien,1564,M.I.39,OUVRAGE,,,s.n.,,,,,,,,,,,,"Code pénal ou recueil des principales ordonnances, édits et déclarations sur les crimes et délits, avec un essai sur l’esprit et les motifs de la procédure criminelle",,,Paris,,Saillant et Desaint,,,,,1765,3e édition,,,1,CCXII-396,in-8,,,,,,,MANQUANT,,,
,ancien,1565,M.I.40,OUVRAGE,,,s.n.,,,,,,,,,,,,Code pénal. Edition conforme à l’édition originale du bulletin des lois,,,Paris,,"Garnéry, libraire",H. Nicolle,rue de Seine,"rue de Seine, n° 12",,1810,,,,1,785-table,in-12,,,,,3 tomes en 1 vol.,Bibliothèque Villequez,OUI,,,
,ancien,1566,M.I.41,OUVRAGE,,,DU BOYS Albert,Auteur,,,,,,,,,,,"Histoire du droit criminel de la France depuis le XVIe siècle jusqu’au XIXe siècle, comparé avec celui de l’Italie, de l’Allemagne et de l’Angleterre",,,Paris,,Durand,Pédone-Lauriel,,,,1874,,,,1,XII-67,in-4,,,,,,,MANQUANT,,,
,ancien,1567,M.I.42,OUVRAGE,,,PLASMAN Louis-C. (de),Auteur,,,,,,,,,,,Code et traité des absents,,,Paris,Orléans,"Delamotte, libraire","Alphonse Gatineau, libraire","place Dauphine, 26 et 27",rue Jeanne d'Arc,,1841,,,,1,860,in-8,,,,,,Bibliothèque Villequez,OUI,,,
,ancien,1568,M.I.43,OUVRAGE,,,MERLIN Philippe-Antoine,Auteur,,,,,,,,,,,Recueil alphabétique des questions de droit qui se présentent le plus fréquemment dans les tribunaux…,,,Paris,,"Garnery, libraire","de l'Imprimerie des Sourds-Muets, dirigée par A. Clo","ancien Hôtel Mirabeau, rue de Seine",,,1810,2e édition,Tome 1,,9,666,in-4,,,,,,Bibliothèque Faculté de Droit de Dijon,OUI,,,
,ancien,1569,M.I.43,OUVRAGE,,,MERLIN Philippe-Antoine,Auteur,,,,,,,,,,,Recueil alphabétique des questions de droit qui se présentent le plus fréquemment dans les tribunaux…,,,Paris,,"Garnery, libraire","de l'Imprimerie des Sourds-Muets, dirigée par A. Clo","ancien Hôtel Mirabeau, rue de Seine",,,1810,2e édition,Tome 2,,9,721,in-4,,,,,,Bibliothèque Faculté de Droit de Dijon,OUI,,,
,ancien,1570,M.I.43,OUVRAGE,,,MERLIN Philippe-Antoine,Auteur,,,,,,,,,,,Recueil alphabétique des questions de droit qui se présentent le plus fréquemment dans les tribunaux…,,,Paris,,"Garnery, libraire","de l'Imprimerie des Sourds-Muets, dirigée par A. Clo","ancien Hôtel Mirabeau, rue de Seine",,,1810,2e édition,Tome 3,,9,672,in-4,,,,,,Bibliothèque Faculté de Droit de Dijon,OUI,,,
,ancien,1571,M.I.43,OUVRAGE,,,MERLIN Philippe-Antoine,Auteur,,,,,,,,,,,Recueil alphabétique des questions de droit qui se présentent le plus fréquemment dans les tribunaux…,,,Paris,,"Garnery, libraire","de l'Imprimerie des Sourds-Muets, dirigée par A. Clo","ancien Hôtel Mirabeau, rue de Seine",,,1810,2e édition,Tome 4,,9,676,in-4,,,,,,Bibliothèque Faculté de Droit de Dijon,OUI,,,
,ancien,1572,M.I.43,OUVRAGE,,,MERLIN Philippe-Antoine,Auteur,,,,,,,,,,,Recueil alphabétique des questions de droit qui se présentent le plus fréquemment dans les tribunaux…,,,Paris,,"Garnery, libraire","de l'Imprimerie des Sourds-Muets, dirigée par A. Clo","ancien Hôtel Mirabeau, rue de Seine",,,1810,2e édition,Tome 5,,9,602,in-4,,,,,,Bibliothèque Faculté de Droit de Dijon,OUI,,,
,ancien,1573,M.I.43,OUVRAGE,,,MERLIN Philippe-Antoine,Auteur,,,,,,,,,,,Recueil alphabétique des questions de droit qui se présentent le plus fréquemment dans les tribunaux…,,,Paris,,"Garnery, libraire","Fournier, jeune, libraire",rue du Pot-de-fer,"rue Serpente, n° 14",,1820,2e édition,Tome 6,,9,859,in-4,,,,,,Bibliothèque Faculté de Droit de Dijon,OUI,,,
,ancien,1574,M.I.43,OUVRAGE,,,MERLIN Philippe-Antoine,Auteur,,,,,,,,,,,Recueil alphabétique des questions de droit qui se présentent le plus fréquemment dans les tribunaux…,,,Paris,,"Garnery, libraire",J. P. Roret,"rue de l'Observance, n° 10","quai des Augustins, n° 17 bis",,1827,2e édition,Tome 7,,9,749,in-4,,,,,,Bibliothèque Faculté de Droit de Dijon,OUI,,,
,ancien,1575,M.I.43,OUVRAGE,,,MERLIN Philippe-Antoine,Auteur,,,,,,,,,,,Recueil alphabétique des questions de droit qui se présentent le plus fréquemment dans les tribunaux…,,,Paris,,"Remoissenet, propriétaire-éditeur",,"rue de Valois-Batave, n° 6",,,1830,2e édition,Tome 8,,9,608,in-4,,,,,,Bibliothèque Faculté de Droit de Dijon,OUI,,,
,ancien,1576,M.I.43,OUVRAGE,,,MERLIN Philippe-Antoine,Auteur,,,,,,,,,,,Recueil alphabétique des questions de droit qui se présentent le plus fréquemment dans les tribunaux…,,,Paris,,"Remoissenet, propriétaire-éditeur",,"rue de Grenelle-Saint-Honoré, n° 29",,,1830,2e édition,Tome 9,,9,523,in-4,,,,,,Bibliothèque Faculté de Droit de Dijon,OUI,,,
,ancien,1577,M.I.44,OUVRAGE,,,MERLIN Philippe-Antoine,Auteur,,,,,,,,,,,Répertoire universel et raisonné de jurisprudence,,,Paris,,"Garnery, libraire",,"rue de Seine, faubourg S. Germain, hôtel Mirabeau",,,1812,4e édition,Tome 1,,17,888,in-4,,,,,,Bibliothèque Faculté de Droit de Dijon,OUI,,,
,ancien,1578,M.I.44,OUVRAGE,,,MERLIN Philippe-Antoine,Auteur,,,,,,,,,,,Répertoire universel et raisonné de jurisprudence,,,Paris,,"Garnery, libraire",,"hôtel Mirabeau, rue de Seine",,,1812,4e édition,Tome 2,,17,903,in-4,,,,,,Bibliothèque Faculté de Droit de Dijon,OUI,,,
,ancien,1579,M.I.44,OUVRAGE,,,MERLIN Philippe-Antoine,Auteur,,,,,,,,,,,Répertoire universel et raisonné de jurisprudence,,,Paris,,"Garnery, libraire",,"hôtel Mirabeau, rue de Seine",,,1812,4e édition,Tome 3,,17,876,in-4,,,,,,Bibliothèque Faculté de Droit de Dijon,OUI,,,
,ancien,1580,M.I.44,OUVRAGE,,,MERLIN Philippe-Antoine,Auteur,,,,,,,,,,,Répertoire universel et raisonné de jurisprudence,,,Paris,,"Garnery, libraire",,"hôtel Mirabeau, rue de Seine",,,1812,4e édition,Tome 4,,17,937,in-4,,,,,,Bibliothèque Faculté de Droit de Dijon,OUI,,,
,ancien,1581,M.I.44,OUVRAGE,,,MERLIN Philippe-Antoine,Auteur,,,,,,,,,,,Répertoire universel et raisonné de jurisprudence,,,Paris,,"Garnery, libraire",,"hôtel Mirabeau, rue de Seine",,,1812,4e édition,Tome 5,,17,913,in-4,,,,,,Bibliothèque Faculté de Droit de Dijon,OUI,,,
,ancien,1582,M.I.44,OUVRAGE,,,MERLIN Philippe-Antoine,Auteur,,,,,,,,,,,Répertoire universel et raisonné de jurisprudence,,,Paris,,"Garnery, libraire",,"hôtel Mirabeau, rue de Seine",,,1813,4e édition,Tome 6,,17,896,in-4,,,,,,Bibliothèque Faculté de Droit de Dijon,OUI,,,
,ancien,1583,M.I.44,OUVRAGE,,,MERLIN Philippe-Antoine,Auteur,,,,,,,,,,,Répertoire universel et raisonné de jurisprudence,,,Paris,,"Garnery, libraire",,"hôtel Mirabeau, rue de Seine",,,1813,4e édition,Tome 7,,17,806,in-4,,,,,,Bibliothèque Faculté de Droit de Dijon,OUI,,,
,ancien,1584,M.I.44,OUVRAGE,,,MERLIN Philippe-Antoine,Auteur,,,,,,,,,,,Répertoire universel et raisonné de jurisprudence,,,Paris,,"Garnery, libraire",,"hôtel Mirabeau, rue de Seine",,,1813,4e édition,Tome 8,,17,853,in-4,,,,,,Bibliothèque Faculté de Droit de Dijon,OUI,,,
,ancien,1585,M.I.44,OUVRAGE,,,MERLIN Philippe-Antoine,Auteur,,,,,,,,,,,Répertoire universel et raisonné de jurisprudence,,,Paris,,"Garnery, libraire",,"hôtel Mirabeau, rue de Seine",,,1813,4e édition,Tome 9,,17,884,in-4,,,,,,Bibliothèque Faculté de Droit de Dijon,OUI,,,
,ancien,1586,M.I.44,OUVRAGE,,,MERLIN Philippe-Antoine,Auteur,,,,,,,,,,,Répertoire universel et raisonné de jurisprudence,,,Paris,,"Garnery, libraire",,"hôtel Mirabeau, rue de Seine",,,1813,4e édition,Tome 10,,17,772,in-4,,,,,,Bibliothèque Faculté de Droit de Dijon,OUI,,,
,ancien,1587,M.I.44,OUVRAGE,,,MERLIN Philippe-Antoine,Auteur,,,,,,,,,,,Répertoire universel et raisonné de jurisprudence,,,Paris,,"Garnery, libraire",,"rue du Pot-de-fer, n° 14",,,1815,4e édition,Tome 11,,17,836,in-4,,,,,,Bibliothèque Faculté de Droit de Dijon,OUI,,,
,ancien,1588,M.I.44,OUVRAGE,,,MERLIN Philippe-Antoine,Auteur,,,,,,,,,,,Répertoire universel et raisonné de jurisprudence,,,Paris,,"Garnery, libraire",,"rue du Pot-de-fer, n° 14",,,1815,4e édition,Tome 12,,17,791,in-4,,,,,,Bibliothèque Faculté de Droit de Dijon,OUI,,,
,ancien,1589,M.I.44,OUVRAGE,,,MERLIN Philippe-Antoine,Auteur,,,,,,,,,,,Répertoire universel et raisonné de jurisprudence,,,Paris,,"Garnery, libraire",,"rue du Pot-de-fer, n° 14",,,1815,4e édition,Tome 13,,17,822,in-4,,,,,,Bibliothèque Faculté de Droit de Dijon,OUI,,,
,ancien,1590,M.I.44,OUVRAGE,,,MERLIN Philippe-Antoine,Auteur,,,,,,,,,,,Répertoire universel et raisonné de jurisprudence,,,Paris,,"Garnery, libraire",,"rue du Pot-de-fer, n° 14",,,1815,4e édition,Tome 14,,17,843,in-4,,,,,,Bibliothèque Faculté de Droit de Dijon,OUI,,,
,ancien,1591,M.I.44,OUVRAGE,,,MERLIN Philippe-Antoine,Auteur,,,,,,,,,,,Répertoire universel et raisonné de jurisprudence,,,Paris,,"Garnery, libraire",,"rue du Pot-de-fer, n° 14",,,1815,4e édition,Tome 15,,17,699,in-4,,,,,,Bibliothèque Faculté de Droit de Dijon,OUI,,,
,ancien,1592,M.I.44,OUVRAGE,,,MERLIN Philippe-Antoine,Auteur,,,,,,,,,,,Répertoire universel et raisonné de jurisprudence,,,Paris,,"L. Tenré, libraire",,"rue du Paon St. André des Arts, n° 1",,,1824,4e édition,Tome 16,,17,797,in-4,,,,,,Bibliothèque Faculté de Droit de Dijon,OUI,,,
,ancien,1593,M.I.44,OUVRAGE,,,MERLIN Philippe-Antoine,Auteur,,,,,,,,,,,Répertoire universel et raisonné de jurisprudence,,,Paris,,"J. B. Garnery, libraire","Antoine Bavoux, libraire","rue de l'Observance, n° 10","rue Git-le-Cœur, n° 4",,1825,4e édition,Tome 17,,17,860,in-4,,,,,,Bibliothèque Faculté de Droit de Dijon,OUI,,,
